"Country or Area","Year","Value","Value Footnotes"
"Greece","2003","5091.29242400534",""
"Greece","2002","4909.63969803033",""
"Greece","2001","4719.14721713932",""
"Greece","2000","4586.32987001065",""
"Greece","1999","4316.32628977323",""
"Greece","1998","4175.73456633449",""
"Greece","1997","3989.11610720648",""
"Greece","1996","3832.66721966669",""
"Greece","1995","3708.99758789709",""
"Greece","1994","3598.52379766539",""
"Greece","1993","3459.42297700426",""
"Greece","1992","3398.38375791814",""
"Greece","1991","3253.22068654168",""
"Greece","1990","3221.40532041842",""
"Greece","1989","3205.11486299913",""
"Greece","1988","3097.54435172402",""
"Greece","1987","2859.12988177203",""
"Greece","1986","2724.23193925925",""
"Greece","1985","2666.31770733721",""
"Greece","1984","2561.69258051976",""
"Greece","1983","2424.58661224803",""
"Greece","1982","2270.49088141565",""
"Greece","1981","2263.76890542534",""
"Greece","1980","2247.44503632614",""
"Greece","1979","2180.6071851012",""
"Greece","1978","2100.96353547242",""
"Greece","1977","1895.04644099213",""
"Greece","1976","1802.86564760044",""
"Greece","1975","1655.77097367933",""
"Greece","1974","1562.25905270038",""
"Greece","1973","1547.97478711707",""
"Greece","1972","1360.95244395423",""
"Greece","1971","1198.27390580222",""
"Greece","1970","1023.79149500171",""
"Greece","1969","917.612738699001",""
"Greece","1968","802.790144798539",""
"Greece","1967","742.277139522308",""
"Greece","1966","625.286536452429",""
"Greece","1965","475.420080130212",""
"Greece","1964","407.970033003037",""
"Greece","1963","342.114185474004",""
"Greece","1962","305.389304485328",""
"Greece","1961","272.56327361709",""
"Greece","1960","241.726653244076",""
"Guatemala","2013","555.038868972397",""
"Guatemala","2012","529.255485104555",""
"Guatemala","2011","530.988857938719",""
"Guatemala","2010","538.206593000219",""
"Guatemala","2009","533.98407397181",""
"Guatemala","2008","526.771452432453",""
"Guatemala","2007","539.657936881764",""
"Guatemala","2006","529.353468977596",""
"Guatemala","2005","477.490621803534",""
"Guatemala","2004","479.510683226235",""
"Guatemala","2003","448.170280210216",""
"Guatemala","2002","361.141206211629",""
"Guatemala","2001","356.441347697305",""
"Guatemala","2000","329.379073392502",""
"Guatemala","1999","362.439043844606",""
"Guatemala","1998","314.542381690131",""
"Guatemala","1997","240.898781488157",""
"Guatemala","1996","260.075572684526",""
"Guatemala","1995","297.083598764704",""
"Guatemala","1994","268.145245275226",""
"Guatemala","1993","245.028860363265",""
"Guatemala","1992","258.859626662043",""
"Guatemala","1991","208.630793819925",""
"Guatemala","1990","202.76142056158",""
"Guatemala","1989","188.808298616879",""
"Guatemala","1988","164.95967766879",""
"Guatemala","1987","167.296570713597",""
"Guatemala","1986","146.265283640474",""
"Guatemala","1985","175.546680079665",""
"Guatemala","1984","166.923306511879",""
"Guatemala","1983","162.383520303517",""
"Guatemala","1982","188.594783729331",""
"Guatemala","1981","216.404115946097",""
"Guatemala","1980","257.633914849884",""
"Guatemala","1979","219.946889676948",""
"Guatemala","1978","213.791063355886",""
"Guatemala","1977","209.431722674708",""
"Guatemala","1976","198.657028549652",""
"Guatemala","1975","166.881400226324",""
"Guatemala","1974","126.37836033387",""
"Guatemala","1973","149.949677904703",""
"Guatemala","1972","142.391054286372",""
"Guatemala","1971","123.704154164778",""
"Haiti","2013","48.5080933261204",""
"Haiti","2012","50.6374486967806",""
"Haiti","2011","31.1486866787121",""
"Haiti","2010","24.4009345557935",""
"Haiti","2009","35.725330263932",""
"Haiti","2008","23.5957684235039",""
"Haiti","2007","25.3218649700041",""
"Haiti","2006","37.4090850301063",""
"Haiti","2005","37.0274053536878",""
"Haiti","2004","28.0726933621897",""
"Haiti","2003","28.518735751076",""
"Haiti","2002","30.334795402558",""
"Haiti","2001","34.8573792496667",""
"Haiti","2000","35.4419044023056",""
"Haiti","1999","38.78922411557",""
"Haiti","1998","36.5684549367656",""
"Haiti","1997","41.6669029434832",""
"Haiti","1996","33.5193510854495",""
"Haiti","1995","29.9240160177887",""
"Haiti","1994","18.5018432135565",""
"Haiti","1993","28.2842119786161",""
"Haiti","1992","39.9351615424665",""
"Haiti","1991","44.5923739309393",""
"Haiti","1990","58.312052016604",""
"Haiti","1989","56.2080335511646",""
"Haiti","1988","53.8648863172034",""
"Haiti","1987","52.4693107001715",""
"Haiti","1986","53.7721302572407",""
"Haiti","1985","50.5936847803545",""
"Haiti","1984","49.5166121022446",""
"Haiti","1983","49.2070287319841",""
"Haiti","1982","48.1926496973686",""
"Haiti","1981","47.7772165577959",""
"Haiti","1980","40.9574408244082",""
"Haiti","1979","35.7510826379987",""
"Haiti","1978","34.3084642834209",""
"Haiti","1977","30.3290249892444",""
"Haiti","1976","26.7265238986668",""
"Haiti","1975","29.3753916313595",""
"Haiti","1974","22.7815341996391",""
"Haiti","1973","19.9570419632085",""
"Haiti","1972","17.0202015437938",""
"Haiti","1971","12.3092149912886",""
"Heavily indebted poor countries (HIPC)","2008","167.349196520485",""
"Heavily indebted poor countries (HIPC)","2007","167.024487255124",""
"Heavily indebted poor countries (HIPC)","2006","164.883497293279",""
"Heavily indebted poor countries (HIPC)","2002","139.735116729137",""
"Heavily indebted poor countries (HIPC)","2001","140.106314436548",""
"Heavily indebted poor countries (HIPC)","2000","128.193018737332",""
"High income","2013","9083.9894261745",""
"High income","2012","9102.59194068942",""
"High income","2011","9155.87221061857",""
"High income","2010","9280.90499290343",""
"High income","2009","8909.34618823384",""
"High income","2008","9312.01618335919",""
"High income","2007","9351.93639151703",""
"High income","2006","9249.74547486682",""
"High income","2005","9233.74907445689",""
"High income","2004","9064.97382277778",""
"High income","2003","8932.05828353521",""
"High income","2002","8852.98838199467",""
"High income","2001","8704.09748811409",""
"High income","2000","8794.28537308955",""
"High income","1999","8514.08809601877",""
"High income","1998","8365.18349457746",""
"High income","1997","8208.9762988432",""
"High income","1996","8098.43077718119",""
"High income","1995","7919.98856362712",""
"High income","1994","7733.17001845159",""
"High income","1993","7563.9899127837",""
"High income","1992","7459.10120296744",""
"High income","1991","7451.83074820777",""
"High income","1990","7270.79675332987",""
"High income","1989","7202.88097615492",""
"High income","1988","7023.32629591008",""
"High income","1987","6778.42067590055",""
"High income","1986","6500.89534949879",""
"High income","1985","6405.14265708209",""
"High income","1984","6226.5854514903",""
"High income","1983","5917.38419737652",""
"High income","1982","5743.31215609505",""
"High income","1981","5845.85073474497",""
"High income","1980","5782.82383005648",""
"High income","1979","5715.46270845376",""
"High income","1978","5540.55228792937",""
"High income","1977","5339.03555663268",""
"High income","1976","5150.81171657019",""
"High income","1975","4851.84349197233",""
"High income","1974","4833.4106331512",""
"High income","1973","4817.94283704157",""
"High income","1972","4511.7409109495",""
"High income","1971","4211.96888103324",""
"High income","1970","4398.01619632554",""
"High income","1969","4056.14715357608",""
"High income","1968","3743.30765591979",""
"High income","1967","3456.50166820844",""
"High income","1966","3266.04186218699",""
"High income","1965","3060.55615350772",""
"High income","1964","2912.09354539127",""
"High income","1963","2718.07940568925",""
"High income","1962","2545.23146284715",""
"High income","1961","2387.50512799282",""
"High income","1960","2272.97620701386",""
"Honduras","2013","720.978145278307",""
"Honduras","2012","711.078961822131",""
"Honduras","2011","738.839275756441",""
"Honduras","2010","684.846162815878",""
"Honduras","2009","689.277048740244",""
"Honduras","2008","721.26477552769",""
"Honduras","2007","695.007399347635",""
"Honduras","2006","636.218288806854",""
"Honduras","2005","621.640622535948",""
"Honduras","2004","581.192865409651",""
"Honduras","2003","579.35766303508",""
"Honduras","2002","550.853892775213",""
"Honduras","2001","525.010264774683",""
"Honduras","2000","514.329465584295",""
"Honduras","1999","465.284844274314",""
"Honduras","1998","460.599681740155",""
"Honduras","1997","427.428804842121",""
"Honduras","1996","411.90744415274",""
"Honduras","1995","361.286150077551",""
"Honduras","1994","309.780200865882",""
"Honduras","1993","346.744158846433",""
"Honduras","1992","332.653931600714",""
"Honduras","1991","355.67986828141",""
"Honduras","1990","371.785649971254",""
"Honduras","1989","334.815668869821",""
"Honduras","1988","341.142841473728",""
"Honduras","1987","329.488925325848",""
"Honduras","1986","282.154570778085",""
"Honduras","1985","285.550035445963",""
"Honduras","1984","240.795705761268",""
"Honduras","1983","233.930093263641",""
"Honduras","1982","223.612670798719",""
"Honduras","1981","226.882330185508",""
"Honduras","1980","213.154404650121",""
"Honduras","1979","208.328425505416",""
"Honduras","1978","183.979380247294",""
"Honduras","1977","183.853101372004",""
"Honduras","1976","164.748603927195",""
"Honduras","1975","157.992879058221",""
"Honduras","1974","150.550171342012",""
"Honduras","1973","145.482362824817",""
"Honduras","1972","128.634992935619",""
"Honduras","1971","127.96210586587",""
"Hong Kong SAR, China","2013","5933.6347826087",""
"Hong Kong SAR, China","2012","6027.45087076846",""
"Hong Kong SAR, China","2011","5959.89592171503",""
"Hong Kong SAR, China","2010","5973.34927820962",""
"Hong Kong SAR, China","2009","5950.83754015604",""
"Hong Kong SAR, China","2008","5883.03774181494",""
"Hong Kong SAR, China","2007","5907.34930526438",""
"Hong Kong SAR, China","2006","5882.80760088084",""
"Hong Kong SAR, China","2005","5878.44184817707",""
"Hong Kong SAR, China","2004","5782.56062504607",""
"Hong Kong SAR, China","2003","5713.88245082308",""
"Hong Kong SAR, China","2002","5647.89964561617",""
"Hong Kong SAR, China","2001","5549.94563841354",""
"Hong Kong SAR, China","2000","5446.66166541635",""
"Hong Kong SAR, China","1999","5268.14500870355",""
"Hong Kong SAR, China","1998","5325.73314791326",""
"Hong Kong SAR, China","1997","4968.48658561016",""
"Hong Kong SAR, China","1996","4915.70196565923",""
"Hong Kong SAR, China","1995","4849.82375205081",""
"Hong Kong SAR, China","1994","4835.47072273586",""
"Hong Kong SAR, China","1993","4698.69513641756",""
"Hong Kong SAR, China","1992","4507.88725109904",""
"Hong Kong SAR, China","1991","4401.25173852573",""
"Hong Kong SAR, China","1990","4177.92970461916",""
"Hong Kong SAR, China","1989","3936.72399845239",""
"Hong Kong SAR, China","1988","4072.07335276139",""
"Hong Kong SAR, China","1987","3838.47598604776",""
"Hong Kong SAR, China","1986","3196.79252796583",""
"Hong Kong SAR, China","1985","2918.33143946336",""
"Hong Kong SAR, China","1984","2786.45399136701",""
"Hong Kong SAR, China","1983","2624.83396007558",""
"Hong Kong SAR, China","1982","2361.4778231551",""
"Hong Kong SAR, China","1981","2229.61762549678",""
"Hong Kong SAR, China","1980","2156.58391104264",""
"Hong Kong SAR, China","1979","2003.16449276832",""
"Hong Kong SAR, China","1978","1950.72308516336",""
"Hong Kong SAR, China","1977","1804.87379191483",""
"Hong Kong SAR, China","1976","1610.00442673749",""
"Hong Kong SAR, China","1975","1439.39393939394",""
"Hong Kong SAR, China","1974","1364.95777767523",""
"Hong Kong SAR, China","1973","1416.4466239155",""
"Hong Kong SAR, China","1972","1311.96042293142",""
"Hong Kong SAR, China","1971","1297.80238795639",""
"Hungary","2013","3890.29424804121",""
"Hungary","2012","3922.13509950544",""
"Hungary","2011","3898.82314267127",""
"Hungary","2010","3876.49108407051",""
"Hungary","2009","3773.15380662799",""
"Hungary","2008","3988.76769393042",""
"Hungary","2007","3976.51897714548",""
"Hungary","2006","3882.4906641301",""
"Hungary","2005","3771.36461398831",""
"Hungary","2004","3680.16846694408",""
"Hungary","2003","3637.27833175643",""
"Hungary","2002","3545.17075567834",""
"Hungary","2001","3426.72290248436",""
"Hungary","2000","3309.2837106285",""
"Hungary","1999","3321.40662835664",""
"Hungary","1998","3215.67962815234",""
"Hungary","1997","3188.38196757665",""
"Hungary","1996","3162.37487680917",""
"Hungary","1995","3066.52215396218",""
"Hungary","1994","3025.71070991956",""
"Hungary","1993","2995.98658868534",""
"Hungary","1992","3116.01286909168",""
"Hungary","1991","3223.91886941601",""
"Hungary","1990","3426.55110069532",""
"Hungary","1989","3484.35213727825",""
"Hungary","1988","3426.22984390959",""
"Hungary","1987","3424.65721155355",""
"Hungary","1986","3268.31201053867",""
"Hungary","1985","3194.09491081223",""
"Hungary","1984","3103.83437717793",""
"Hungary","1983","2950.6627227205",""
"Hungary","1982","2833.48753705443",""
"Hungary","1981","2738.55640968767",""
"Hungary","1980","2697.75659356695",""
"Hungary","1979","2638.69571358852",""
"Hungary","1978","2611.1806074074",""
"Hungary","1977","2418.56921716325",""
"Hungary","1976","2284.24736408139",""
"Hungary","1975","2148.3749623477",""
"Hungary","1974","2070.19559640872",""
"Hungary","1973","1955.51116246991",""
"Hungary","1972","1827.76555324528",""
"Hungary","1971","1711.30327289886",""
"Hungary","1970","1588.61897617604",""
"Hungary","1969","1467.36639095935",""
"Hungary","1968","1380.09509726921",""
"Hungary","1967","1306.30491306113",""
"Hungary","1966","1219.5130337973",""
"Hungary","1965","1135.00924079628",""
